Acceleration,Aggression,Agility,Balance,Ball control,Composure,Crossing,Curve,Dribbling,Finishing,Free kick accuracy,Heading accuracy,Interceptions,Jumping,Long passing,Long shots,Marking,Penalties,Positioning,Reactions,Short passing,Shot power,Sliding tackle,Sprint speed,Stamina,Standing tackle,Strength,Vision,Volleys,Preferred Positions
62,40,61,67,54,56,39,46,45,43,44,43,23,59,59,31,34,43,43,48,66,53,40,60,48,38,56,52,36,LM
82,51,70,67,76,72,60,54,75,50,56,51,24,55,51,67,12,67,77,76,68,72,13,81,60,14,71,55,71,CF
82,51,70,67,76,72,60,54,75,50,56,51,24,55,51,67,12,67,77,76,68,72,13,81,60,14,71,55,71,ST
76,68,58,69,56,52,44,32,54,29,35,50,60,73,42,31,58,38,33,58,47,45,61,79,75,62,61,50,31,LB
76,68,58,69,56,52,44,32,54,29,35,50,60,73,42,31,58,38,33,58,47,45,61,79,75,62,61,50,31,RB
56,70,59,55,67,75,73,60,59,38,35,76,71,70,64,38,72,58,42,73,68,61,78,60,75,77,79,39,39,CB
56,70,59,55,67,75,73,60,59,38,35,76,71,70,64,38,72,58,42,73,68,61,78,60,75,77,79,39,39,LB
56,70,59,55,67,75,73,60,59,38,35,76,71,70,64,38,72,58,42,73,68,61,78,60,75,77,79,39,39,RB
60,68,56,47,58,54,42,42,55,31,32,49,50,56,59,44,39,41,46,51,60,53,45,63,76,50,79,49,38,CM
77,48,69,68,60,45,44,37,58,54,33,56,33,78,35,47,20,46,49,45,57,55,21,77,75,28,71,38,38,LW
77,48,69,68,60,45,44,37,58,54,33,56,33,78,35,47,20,46,49,45,57,55,21,77,75,28,71,38,38,RW
77,48,69,68,60,45,44,37,58,54,33,56,33,78,35,47,20,46,49,45,57,55,21,77,75,28,71,38,38,ST
77,59,74,64,60,58,59,44,55,46,26,64,60,80,62,37,65,39,54,63,66,58,60,66,75,63,71,51,52,LB
77,59,74,64,60,58,59,44,55,46,26,64,60,80,62,37,65,39,54,63,66,58,60,66,75,63,71,51,52,CDM
77,59,74,64,60,58,59,44,55,46,26,64,60,80,62,37,65,39,54,63,66,58,60,66,75,63,71,51,52,RB
84,50,83,82,66,53,69,72,68,53,78,27,52,85,73,48,56,33,67,63,67,51,49,83,68,57,56,73,49,RM
84,50,83,82,66,53,69,72,68,53,78,27,52,85,73,48,56,33,67,63,67,51,49,83,68,57,56,73,49,CAM
66,83,65,71,65,70,51,49,61,45,58,59,76,78,68,66,75,44,53,74,72,69,69,69,71,75,67,57,48,CB
66,83,65,71,65,70,51,49,61,45,58,59,76,78,68,66,75,44,53,74,72,69,69,69,71,75,67,57,48,CDM
75,84,71,75,76,79,47,66,77,50,51,66,69,64,79,66,74,66,66,75,84,84,74,75,82,75,78,67,69,CM
75,84,71,75,76,79,47,66,77,50,51,66,69,64,79,66,74,66,66,75,84,84,74,75,82,75,78,67,69,CDM
83,74,62,64,64,67,63,71,62,34,64,65,64,78,60,55,68,70,55,70,62,74,71,85,77,69,80,58,53,RB
50,82,63,58,74,76,69,63,69,54,67,75,72,70,78,73,65,75,72,73,76,83,68,64,90,74,85,72,61,CM
77,63,90,91,64,51,63,52,65,35,59,54,65,79,69,54,62,54,64,63,72,50,63,75,75,64,37,67,47,RM
77,63,90,91,64,51,63,52,65,35,59,54,65,79,69,54,62,54,64,63,72,50,63,75,75,64,37,67,47,RB
77,63,90,91,64,51,63,52,65,35,59,54,65,79,69,54,62,54,64,63,72,50,63,75,75,64,37,67,47,CM
77,63,90,91,64,51,63,52,65,35,59,54,65,79,69,54,62,54,64,63,72,50,63,75,75,64,37,67,47,CDM
72,47,71,71,71,68,72,71,69,59,70,48,40,58,68,74,40,53,66,65,71,74,55,68,67,60,69,71,64,CAM
72,47,71,71,71,68,72,71,69,59,70,48,40,58,68,74,40,53,66,65,71,74,55,68,67,60,69,71,64,LM
72,47,71,71,71,68,72,71,69,59,70,48,40,58,68,74,40,53,66,65,71,74,55,68,67,60,69,71,64,CM
82,74,85,69,78,70,75,75,78,57,65,68,75,78,65,55,65,56,69,76,77,63,66,82,81,67,52,77,69,CM
82,74,85,69,78,70,75,75,78,57,65,68,75,78,65,55,65,56,69,76,77,63,66,82,81,67,52,77,69,LB
49,60,47,47,57,52,30,33,53,56,27,64,23,74,35,52,19,59,55,46,47,56,19,65,55,21,79,47,50,CAM
49,60,47,47,57,52,30,33,53,56,27,64,23,74,35,52,19,59,55,46,47,56,19,65,55,21,79,47,50,ST
57,83,59,60,67,73,60,52,64,62,59,66,71,58,65,69,66,62,59,64,69,73,71,62,75,74,71,63,65,CDM
57,83,59,60,67,73,60,52,64,62,59,66,71,58,65,69,66,62,59,64,69,73,71,62,75,74,71,63,65,RB
57,83,59,60,67,73,60,52,64,62,59,66,71,58,65,69,66,62,59,64,69,73,71,62,75,74,71,63,65,CB
49,79,70,61,62,68,64,58,57,54,57,63,71,64,64,58,65,40,53,57,65,66,57,58,86,66,74,64,58,CDM
49,79,70,61,62,68,64,58,57,54,57,63,71,64,64,58,65,40,53,57,65,66,57,58,86,66,74,64,58,CM
66,59,64,75,75,72,54,59,74,53,74,49,57,56,68,69,47,70,65,71,73,81,50,65,64,53,63,68,68,RM
66,59,64,75,75,72,54,59,74,53,74,49,57,56,68,69,47,70,65,71,73,81,50,65,64,53,63,68,68,CAM
66,59,64,75,75,72,54,59,74,53,74,49,57,56,68,69,47,70,65,71,73,81,50,65,64,53,63,68,68,LM
66,59,64,75,75,72,54,59,74,53,74,49,57,56,68,69,47,70,65,71,73,81,50,65,64,53,63,68,68,CM
72,54,81,75,73,61,72,59,72,71,71,87,43,78,61,64,36,70,70,63,71,81,21,69,48,45,62,64,83,RW
72,54,81,75,73,61,72,59,72,71,71,87,43,78,61,64,36,70,70,63,71,81,21,69,48,45,62,64,83,ST
74,58,60,81,65,62,67,60,62,42,35,59,62,54,53,52,57,55,54,67,63,58,61,74,68,59,61,35,46,RM
74,58,60,81,65,62,67,60,62,42,35,59,62,54,53,52,57,55,54,67,63,58,61,74,68,59,61,35,46,RB
66,84,65,63,73,69,68,53,71,63,41,68,75,67,72,73,72,57,67,73,74,75,71,69,91,74,76,66,46,CDM
66,84,65,63,73,69,68,53,71,63,41,68,75,67,72,73,72,57,67,73,74,75,71,69,91,74,76,66,46,RM
66,84,65,63,73,69,68,53,71,63,41,68,75,67,72,73,72,57,67,73,74,75,71,69,91,74,76,66,46,CM
72,59,69,77,68,57,44,53,69,67,44,72,29,77,48,59,23,70,69,67,67,71,20,73,50,22,69,58,58,ST
67,81,72,90,74,56,53,36,71,46,39,45,59,40,57,53,62,48,58,64,66,44,59,63,69,56,50,63,37,CDM
67,81,72,90,74,56,53,36,71,46,39,45,59,40,57,53,62,48,58,64,66,44,59,63,69,56,50,63,37,CAM
67,81,72,90,74,56,53,36,71,46,39,45,59,40,57,53,62,48,58,64,66,44,59,63,69,56,50,63,37,CM
69,65,52,57,57,60,71,54,54,31,60,56,54,62,61,71,70,42,49,58,62,76,72,62,74,70,72,41,39,LB
69,65,52,57,57,60,71,54,54,31,60,56,54,62,61,71,70,42,49,58,62,76,72,62,74,70,72,41,39,RB
68,51,75,74,67,72,70,58,68,52,50,55,39,62,71,73,37,60,70,72,72,74,40,61,65,29,62,68,62,CAM
68,51,75,74,67,72,70,58,68,52,50,55,39,62,71,73,37,60,70,72,72,74,40,61,65,29,62,68,62,LM
65,76,69,63,66,69,39,54,62,37,36,54,62,62,68,54,51,42,44,59,63,70,55,65,73,54,79,62,48,CDM
65,76,69,63,66,69,39,54,62,37,36,54,62,62,68,54,51,42,44,59,63,70,55,65,73,54,79,62,48,CM
67,84,75,76,76,73,62,64,72,70,70,49,71,71,77,75,64,68,68,73,82,76,66,67,77,74,75,75,63,CDM
67,84,75,76,76,73,62,64,72,70,70,49,71,71,77,75,64,68,68,73,82,76,66,67,77,74,75,75,63,CM
73,71,71,68,59,54,51,49,49,35,48,58,63,73,57,49,65,45,40,54,65,54,63,76,68,65,73,46,46,CB
73,71,71,68,59,54,51,49,49,35,48,58,63,73,57,49,65,45,40,54,65,54,63,76,68,65,73,46,46,CDM
69,38,54,77,63,48,55,45,66,44,48,47,18,49,49,39,32,64,41,44,54,61,43,62,45,35,46,53,46,LM
78,77,69,60,75,71,79,75,73,68,54,64,80,73,69,69,83,50,64,77,75,81,82,83,88,80,79,57,77,RB
69,62,89,67,69,60,60,57,74,67,65,56,24,72,53,66,34,69,62,64,62,73,22,75,73,13,77,56,53,LM
69,62,89,67,69,60,60,57,74,67,65,56,24,72,53,66,34,69,62,64,62,73,22,75,73,13,77,56,53,ST
54,89,53,55,74,76,58,53,65,60,32,87,82,49,72,72,77,66,70,77,75,81,80,58,93,79,83,69,46,CDM
70,66,72,77,67,68,71,65,59,40,69,58,58,62,68,62,46,59,56,69,67,60,56,69,67,56,67,62,54,CDM
70,66,72,77,67,68,71,65,59,40,69,58,58,62,68,62,46,59,56,69,67,60,56,69,67,56,67,62,54,CM
77,58,71,69,70,68,72,59,75,54,46,54,66,73,54,43,65,44,61,67,68,59,71,79,90,69,71,63,40,LM
77,58,71,69,70,68,72,59,75,54,46,54,66,73,54,43,65,44,61,67,68,59,71,79,90,69,71,63,40,LB
77,58,71,69,70,68,72,59,75,54,46,54,66,73,54,43,65,44,61,67,68,59,71,79,90,69,71,63,40,LWB
64,69,73,70,62,70,62,55,61,48,56,47,70,72,65,65,65,43,51,66,70,59,64,69,80,66,71,62,42,RB
64,69,73,70,62,70,62,55,61,48,56,47,70,72,65,65,65,43,51,66,70,59,64,69,80,66,71,62,42,CDM
58,41,56,66,62,42,45,47,60,65,19,59,33,60,44,48,21,66,59,50,54,67,12,66,73,13,80,57,58,ST
65,66,69,73,76,71,80,81,74,69,77,53,71,72,77,73,58,57,72,76,79,74,63,67,90,64,74,78,61,LM
65,66,69,73,76,71,80,81,74,69,77,53,71,72,77,73,58,57,72,76,79,74,63,67,90,64,74,78,61,CM
65,66,69,73,76,71,80,81,74,69,77,53,71,72,77,73,58,57,72,76,79,74,63,67,90,64,74,78,61,CAM
64,68,60,54,64,62,58,38,60,24,35,63,65,72,40,25,70,34,38,62,59,48,62,68,66,71,79,36,24,RB
75,58,77,70,66,49,59,46,63,61,34,62,63,70,65,59,62,54,58,62,68,59,63,75,84,65,59,65,49,LM
75,58,77,70,66,49,59,46,63,61,34,62,63,70,65,59,62,54,58,62,68,59,63,75,84,65,59,65,49,CM
75,58,77,70,66,49,59,46,63,61,34,62,63,70,65,59,62,54,58,62,68,59,63,75,84,65,59,65,49,CDM
83,79,74,64,62,59,68,58,65,51,44,58,61,57,59,59,65,45,59,59,65,66,68,81,77,67,70,41,34,LB
83,79,74,64,62,59,68,58,65,51,44,58,61,57,59,59,65,45,59,59,65,66,68,81,77,67,70,41,34,RB
74,54,70,67,69,61,52,50,64,48,49,33,50,63,60,61,59,48,46,55,65,59,61,78,62,66,62,61,45,CDM
76,72,67,67,81,80,79,65,74,55,65,73,81,63,75,61,77,65,62,80,80,69,81,77,84,81,77,72,51,LB
76,72,67,67,81,80,79,65,74,55,65,73,81,63,75,61,77,65,62,80,80,69,81,77,84,81,77,72,51,CDM
62,64,74,73,73,75,67,72,68,80,70,72,48,71,68,76,33,78,82,78,74,79,40,59,85,39,60,73,83,ST
62,44,56,58,66,69,60,55,63,62,55,53,27,52,66,49,47,60,57,63,69,61,49,55,53,50,63,59,51,ST
62,44,56,58,66,69,60,55,63,62,55,53,27,52,66,49,47,60,57,63,69,61,49,55,53,50,63,59,51,CAM
62,44,56,58,66,69,60,55,63,62,55,53,27,52,66,49,47,60,57,63,69,61,49,55,53,50,63,59,51,CM
56,70,63,63,67,67,50,63,64,63,69,54,35,70,64,66,54,80,68,64,66,72,56,59,72,54,71,68,67,CM
56,70,63,63,67,67,50,63,64,63,69,54,35,70,64,66,54,80,68,64,66,72,56,59,72,54,71,68,67,CAM
78,64,69,85,61,54,42,59,64,62,36,65,21,80,46,60,25,62,59,56,54,72,20,68,75,26,74,45,58,ST
74,74,71,67,72,66,74,31,72,44,34,64,74,71,63,46,68,74,68,68,68,62,69,72,79,73,68,56,60,RB
65,72,60,64,55,52,57,52,56,58,37,80,83,82,58,54,65,49,57,66,61,56,62,69,84,72,76,47,50,CDM
65,72,60,64,55,52,57,52,56,58,37,80,83,82,58,54,65,49,57,66,61,56,62,69,84,72,76,47,50,CB
80,53,76,63,69,66,67,57,68,75,54,67,32,79,42,72,36,78,74,69,58,80,21,81,78,25,77,58,68,ST
78,46,83,91,77,71,74,74,76,62,75,46,42,54,63,41,48,72,62,63,76,39,32,75,64,51,38,75,62,CM
78,46,83,91,77,71,74,74,76,62,75,46,42,54,63,41,48,72,62,63,76,39,32,75,64,51,38,75,62,CAM
62,61,61,58,65,70,67,67,61,50,71,59,63,52,60,78,57,63,47,55,64,81,61,69,87,55,75,69,64,CDM
62,61,61,58,65,70,67,67,61,50,71,59,63,52,60,78,57,63,47,55,64,81,61,69,87,55,75,69,64,CM
87,82,88,69,68,41,62,65,57,63,30,47,35,60,49,56,38,40,65,68,57,64,45,85,67,37,75,45,36,RM
68,77,66,54,77,82,70,67,72,75,65,78,77,79,77,72,72,69,76,75,79,73,77,66,88,79,78,72,71,CM
68,77,66,54,77,82,70,67,72,75,65,78,77,79,77,72,72,69,76,75,79,73,77,66,88,79,78,72,71,CDM
75,61,78,65,68,72,56,50,65,64,60,81,24,87,40,62,15,73,72,65,60,80,34,74,76,38,79,56,68,ST
70,67,57,49,63,59,46,59,60,50,43,49,63,65,60,55,64,42,53,70,65,62,63,68,71,64,80,54,42,RB
70,67,57,49,63,59,46,59,60,50,43,49,63,65,60,55,64,42,53,70,65,62,63,68,71,64,80,54,42,CB
66,55,71,55,64,67,67,53,63,65,57,67,30,80,50,54,27,60,65,62,65,66,36,65,63,40,78,58,63,ST
52,81,56,62,61,58,54,49,54,31,52,68,62,77,56,34,70,29,39,54,60,52,67,50,71,65,82,46,31,LWB
52,81,56,62,61,58,54,49,54,31,52,68,62,77,56,34,70,29,39,54,60,52,67,50,71,65,82,46,31,LB
52,59,75,83,68,47,60,33,56,32,31,44,72,66,63,27,68,41,37,70,71,41,66,52,70,65,49,59,27,CDM
72,60,77,77,71,70,66,75,70,66,72,59,61,67,67,70,54,65,71,67,71,69,51,75,77,66,72,69,80,RM
72,60,77,77,71,70,66,75,70,66,72,59,61,67,67,70,54,65,71,67,71,69,51,75,77,66,72,69,80,CM
51,61,55,63,63,65,62,44,58,60,64,60,37,73,54,65,34,55,52,56,63,78,25,53,46,30,72,61,63,ST
77,79,88,80,77,65,69,59,75,65,60,66,33,66,69,74,18,61,70,76,75,77,32,79,84,22,56,75,76,CAM
77,79,88,80,77,65,69,59,75,65,60,66,33,66,69,74,18,61,70,76,75,77,32,79,84,22,56,75,76,RM
77,79,88,80,77,65,69,59,75,65,60,66,33,66,69,74,18,61,70,76,75,77,32,79,84,22,56,75,76,LM
75,32,75,81,65,55,58,40,65,65,32,64,18,69,56,59,20,67,64,57,68,66,14,75,59,18,41,60,54,CAM
75,32,75,81,65,55,58,40,65,65,32,64,18,69,56,59,20,67,64,57,68,66,14,75,59,18,41,60,54,RM
75,32,75,81,65,55,58,40,65,65,32,64,18,69,56,59,20,67,64,57,68,66,14,75,59,18,41,60,54,LM
81,40,72,57,59,60,47,34,62,63,44,61,17,61,40,57,18,61,61,58,50,60,21,79,60,12,65,43,57,ST
82,82,79,78,75,76,59,68,74,75,75,70,47,87,63,69,41,69,74,69,69,73,33,85,78,36,66,78,68,ST
71,44,67,71,70,67,59,58,66,55,65,56,39,62,66,70,39,63,59,56,72,66,26,64,69,24,63,71,45,CAM
62,65,52,60,58,68,44,39,52,41,42,70,71,57,57,52,67,50,40,66,62,63,71,59,61,70,74,47,45,CB
72,70,73,77,71,71,73,67,74,54,53,66,70,85,69,72,64,48,65,69,70,78,66,71,79,66,72,67,55,CM
72,70,73,77,71,71,73,67,74,54,53,66,70,85,69,72,64,48,65,69,70,78,66,71,79,66,72,67,55,LB
65,63,55,44,57,60,39,55,51,63,40,69,24,55,36,56,24,63,59,54,52,67,32,73,59,28,85,35,52,ST
77,67,70,67,71,70,74,61,67,34,47,52,70,64,54,44,67,51,53,73,65,70,69,81,85,70,71,51,32,RB
68,60,57,56,57,52,47,37,56,36,35,51,49,48,54,33,58,45,43,55,55,36,57,68,61,58,54,37,37,LB
66,40,54,78,45,53,42,44,49,41,39,37,23,53,63,39,32,41,44,51,66,54,49,62,60,41,40,47,39,CM
69,80,73,89,65,55,57,56,63,60,54,54,40,78,55,56,31,60,61,59,58,66,50,74,83,52,75,60,55,LM
69,80,73,89,65,55,57,56,63,60,54,54,40,78,55,56,31,60,61,59,58,66,50,74,83,52,75,60,55,RM
47,78,69,71,50,75,39,33,46,33,49,72,77,62,65,43,71,44,37,73,69,54,65,54,56,73,85,51,46,CDM
47,78,69,71,50,75,39,33,46,33,49,72,77,62,65,43,71,44,37,73,69,54,65,54,56,73,85,51,46,CB
77,56,82,78,75,68,75,72,75,45,75,25,44,45,66,61,44,61,66,64,70,70,52,73,75,53,58,69,56,CM
77,56,82,78,75,68,75,72,75,45,75,25,44,45,66,61,44,61,66,64,70,70,52,73,75,53,58,69,56,RM
72,57,72,75,64,67,42,42,66,67,41,57,33,70,49,66,21,64,69,61,56,67,17,69,79,24,72,57,65,RW
72,57,72,75,64,67,42,42,66,67,41,57,33,70,49,66,21,64,69,61,56,67,17,69,79,24,72,57,65,ST
70,44,64,61,72,63,60,67,74,65,45,54,33,60,62,66,32,56,65,62,66,71,30,76,65,31,72,63,71,CAM
71,61,90,78,62,57,64,58,64,36,36,48,58,70,59,59,64,51,54,51,64,64,63,60,75,67,63,65,48,LB
71,61,90,78,62,57,64,58,64,36,36,48,58,70,59,59,64,51,54,51,64,64,63,60,75,67,63,65,48,RB
72,56,80,81,74,71,66,74,72,69,77,67,29,58,66,77,45,47,70,62,75,72,34,70,62,55,55,68,57,CM
72,56,80,81,74,71,66,74,72,69,77,67,29,58,66,77,45,47,70,62,75,72,34,70,62,55,55,68,57,LM
72,56,80,81,74,71,66,74,72,69,77,67,29,58,66,77,45,47,70,62,75,72,34,70,62,55,55,68,57,CAM
75,79,74,72,71,65,76,73,73,43,69,72,67,90,68,54,71,49,73,73,70,65,76,73,71,72,72,64,43,LB
83,54,71,68,62,63,71,78,68,61,60,61,28,53,57,62,15,58,59,61,61,82,16,86,75,14,68,64,65,LW
83,54,71,68,62,63,71,78,68,61,60,61,28,53,57,62,15,58,59,61,61,82,16,86,75,14,68,64,65,ST
89,45,90,77,68,68,68,66,72,68,67,43,19,50,52,57,23,65,71,68,66,60,18,84,73,21,58,66,53,LM
89,45,90,77,68,68,68,66,72,68,67,43,19,50,52,57,23,65,71,68,66,60,18,84,73,21,58,66,53,RM
88,70,81,74,75,72,69,75,77,67,64,48,56,56,64,73,55,67,55,57,67,72,50,90,62,57,71,66,66,LM
88,70,81,74,75,72,69,75,77,67,64,48,56,56,64,73,55,67,55,57,67,72,50,90,62,57,71,66,66,RW
88,70,81,74,75,72,69,75,77,67,64,48,56,56,64,73,55,67,55,57,67,72,50,90,62,57,71,66,66,RM
73,91,52,55,69,70,74,43,63,42,25,73,71,76,49,52,78,44,62,78,68,82,84,82,85,83,91,56,31,LM
73,91,52,55,69,70,74,43,63,42,25,73,71,76,49,52,78,44,62,78,68,82,84,82,85,83,91,56,31,LB
73,69,57,61,60,59,64,61,58,34,42,58,67,74,64,51,63,58,63,64,65,59,64,78,79,65,68,64,29,LWB
73,69,57,61,60,59,64,61,58,34,42,58,67,74,64,51,63,58,63,64,65,59,64,78,79,65,68,64,29,LB
65,48,60,42,70,59,48,70,68,65,55,56,23,51,55,62,18,50,72,70,68,63,22,55,53,44,50,72,57,CAM
72,40,79,75,62,54,60,57,60,55,35,45,50,62,59,58,41,49,56,55,62,53,43,68,78,48,58,52,52,LM
72,40,79,75,62,54,60,57,60,55,35,45,50,62,59,58,41,49,56,55,62,53,43,68,78,48,58,52,52,CM
72,40,79,75,62,54,60,57,60,55,35,45,50,62,59,58,41,49,56,55,62,53,43,68,78,48,58,52,52,RM
78,75,73,84,81,80,78,79,79,80,76,67,44,77,67,81,17,72,80,81,81,85,33,77,88,50,82,81,76,LW
78,75,73,84,81,80,78,79,79,80,76,67,44,77,67,81,17,72,80,81,81,85,33,77,88,50,82,81,76,RW
78,75,73,84,81,80,78,79,79,80,76,67,44,77,67,81,17,72,80,81,81,85,33,77,88,50,82,81,76,ST
65,62,71,57,60,59,61,46,57,56,61,68,67,56,61,50,69,45,50,63,65,51,68,74,72,70,78,48,44,LB
65,62,71,57,60,59,61,46,57,56,61,68,67,56,61,50,69,45,50,63,65,51,68,74,72,70,78,48,44,CB
64,72,64,56,65,58,35,59,46,49,49,59,74,67,64,49,57,60,49,71,68,69,59,57,42,65,69,44,47,CB
64,72,64,56,65,58,35,59,46,49,49,59,74,67,64,49,57,60,49,71,68,69,59,57,42,65,69,44,47,CM
64,72,64,56,65,58,35,59,46,49,49,59,74,67,64,49,57,60,49,71,68,69,59,57,42,65,69,44,47,CDM
68,48,65,71,65,58,55,59,70,73,46,62,43,55,43,63,48,62,68,68,63,67,45,66,69,44,58,62,68,LW
68,48,65,71,65,58,55,59,70,73,46,62,43,55,43,63,48,62,68,68,63,67,45,66,69,44,58,62,68,ST
75,65,75,75,62,57,68,59,65,38,30,54,60,85,63,36,71,51,53,72,52,48,68,75,72,65,62,38,26,LB
51,64,77,78,63,71,55,64,60,77,48,81,35,83,58,74,20,76,72,72,63,76,17,67,77,17,70,56,72,ST
78,40,83,74,68,60,74,71,65,59,75,29,54,55,66,71,24,65,62,62,64,80,23,80,78,25,59,60,64,RW
78,40,83,74,68,60,74,71,65,59,75,29,54,55,66,71,24,65,62,62,64,80,23,80,78,25,59,60,64,LW
61,55,58,63,52,41,49,35,51,43,40,52,43,63,56,42,33,46,51,52,56,55,49,62,66,42,51,51,39,CM
66,68,69,76,69,66,64,70,70,69,64,64,70,71,65,70,71,55,67,66,70,75,66,65,73,70,62,68,68,CAM
66,68,69,76,69,66,64,70,70,69,64,64,70,71,65,70,71,55,67,66,70,75,66,65,73,70,62,68,68,CDM
66,68,69,76,69,66,64,70,70,69,64,64,70,71,65,70,71,55,67,66,70,75,66,65,73,70,62,68,68,CM
90,36,74,78,65,55,35,51,73,64,39,56,18,59,47,54,22,60,42,55,60,66,20,87,58,17,58,58,55,ST
64,55,62,69,62,53,61,54,51,46,65,68,64,86,64,58,53,55,47,49,66,44,63,59,77,61,72,54,31,CM
64,55,62,69,62,53,61,54,51,46,65,68,64,86,64,58,53,55,47,49,66,44,63,59,77,61,72,54,31,CDM
82,54,75,62,67,68,59,54,65,70,46,68,20,80,56,72,21,64,67,65,57,79,15,85,72,23,71,57,74,ST
80,62,82,70,74,68,59,56,76,71,56,64,47,83,54,66,48,57,68,67,68,78,42,86,74,46,68,66,57,LM
80,62,82,70,74,68,59,56,76,71,56,64,47,83,54,66,48,57,68,67,68,78,42,86,74,46,68,66,57,RM
78,79,77,69,68,65,63,60,67,43,60,50,68,69,57,52,65,50,63,67,62,62,65,79,72,66,66,58,49,RB
78,79,77,69,68,65,63,60,67,43,60,50,68,69,57,52,65,50,63,67,62,62,65,79,72,66,66,58,49,CDM
63,60,57,71,63,50,41,44,61,67,40,67,20,69,40,68,18,67,51,60,47,63,18,62,55,19,75,51,50,ST
74,35,80,78,60,55,52,36,65,51,39,32,23,73,47,56,24,45,42,47,55,57,31,70,60,33,43,49,49,CAM
60,72,72,72,64,65,67,64,66,60,65,36,66,74,65,68,66,58,62,64,72,67,63,65,88,66,68,62,54,RM
60,72,72,72,64,65,67,64,66,60,65,36,66,74,65,68,66,58,62,64,72,67,63,65,88,66,68,62,54,CM
90,82,85,76,77,73,73,67,77,70,73,58,21,77,64,67,32,77,71,74,70,73,33,89,73,46,61,69,61,LM
90,82,85,76,77,73,73,67,77,70,73,58,21,77,64,67,32,77,71,74,70,73,33,89,73,46,61,69,61,ST
65,48,67,85,47,63,45,46,54,38,37,41,27,58,62,29,39,43,44,44,69,41,53,75,64,36,43,56,41,CAM
77,79,73,65,64,54,72,45,57,24,30,68,66,72,64,43,72,53,58,64,65,42,76,71,81,73,61,49,33,CB
77,79,73,65,64,54,72,45,57,24,30,68,66,72,64,43,72,53,58,64,65,42,76,71,81,73,61,49,33,RB
92,38,93,91,76,76,71,47,78,73,55,58,21,90,52,68,26,48,68,71,67,76,25,91,73,31,63,66,73,LM
92,38,93,91,76,76,71,47,78,73,55,58,21,90,52,68,26,48,68,71,67,76,25,91,73,31,63,66,73,ST
92,38,93,91,76,76,71,47,78,73,55,58,21,90,52,68,26,48,68,71,67,76,25,91,73,31,63,66,73,CF
86,50,84,85,70,55,58,31,67,36,33,37,60,77,58,30,62,40,44,63,66,36,64,80,78,61,43,52,28,CAM
86,50,84,85,70,55,58,31,67,36,33,37,60,77,58,30,62,40,44,63,66,36,64,80,78,61,43,52,28,RM
86,50,84,85,70,55,58,31,67,36,33,37,60,77,58,30,62,40,44,63,66,36,64,80,78,61,43,52,28,RB
73,56,78,79,68,56,58,56,65,65,39,43,18,59,54,47,29,65,62,62,60,75,31,71,66,34,57,60,53,CAM
73,56,78,79,68,56,58,56,65,65,39,43,18,59,54,47,29,65,62,62,60,75,31,71,66,34,57,60,53,LW
70,77,74,68,80,83,60,61,68,38,67,82,89,93,81,71,90,71,59,84,79,74,88,74,74,89,81,74,63,CB
69,82,80,58,69,67,68,65,75,36,49,75,73,77,67,55,76,48,58,68,76,56,77,76,76,74,58,56,54,RB
60,79,58,60,64,61,63,49,52,33,54,52,68,83,64,53,59,56,53,72,66,54,68,65,76,71,77,64,43,CM
60,79,58,60,64,61,63,49,52,33,54,52,68,83,64,53,59,56,53,72,66,54,68,65,76,71,77,64,43,CDM
62,77,60,67,80,70,68,41,78,70,42,66,78,71,74,74,70,45,73,73,82,75,73,69,81,79,83,77,67,CM
62,77,60,67,80,70,68,41,78,70,42,66,78,71,74,74,70,45,73,73,82,75,73,69,81,79,83,77,67,CAM
62,77,60,67,80,70,68,41,78,70,42,66,78,71,74,74,70,45,73,73,82,75,73,69,81,79,83,77,67,CDM
69,57,63,66,67,60,55,50,65,51,50,60,51,60,60,58,49,50,59,60,68,60,55,69,68,60,59,56,50,CM
73,54,68,72,57,65,57,35,58,30,36,37,63,63,37,38,65,39,59,68,55,34,68,69,62,66,55,47,37,LM
73,54,68,72,57,65,57,35,58,30,36,37,63,63,37,38,65,39,59,68,55,34,68,69,62,66,55,47,37,LB
73,55,64,70,63,40,72,67,64,47,32,48,55,58,47,47,56,40,57,56,55,58,65,68,68,63,56,42,23,RM
73,55,64,70,63,40,72,67,64,47,32,48,55,58,47,47,56,40,57,56,55,58,65,68,68,63,56,42,23,RB
74,66,68,68,70,69,42,53,64,65,71,73,66,68,77,77,75,70,70,82,76,82,68,76,77,76,69,63,71,CDM
70,31,62,68,60,51,35,46,58,62,37,53,20,65,42,58,17,52,55,55,49,55,14,71,62,23,50,49,42,ST
67,65,72,61,52,48,46,47,55,32,48,60,44,63,65,47,40,46,59,59,73,60,60,53,56,51,50,50,45,CM
72,47,65,68,59,56,64,52,62,31,58,41,52,75,49,56,56,50,42,53,56,69,57,77,65,62,71,46,38,LB
67,35,67,66,67,60,57,51,70,63,42,58,17,62,45,55,19,51,65,64,67,61,20,67,60,18,72,58,66,RW
67,35,67,66,67,60,57,51,70,63,42,58,17,62,45,55,19,51,65,64,67,61,20,67,60,18,72,58,66,ST
49,63,45,66,60,55,42,56,51,33,37,47,61,61,64,38,46,48,54,64,63,56,49,48,61,45,57,58,40,CM
